,predict,p0,p1,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,churn,log_Credit_Limit,log_Avg_Open_To_Buy,log_Total_Trans_Amt,log_Avg_Utilization_Ratio,has_revolving_balance,joined_during_campaign,relationship_bin,inactivity_level,contact_level,txn_band,Avg_Utilization_Ratio
9744,0,0.9968843614282016,0.0031156385717983,43,F,2,Unknown,Single,Less than $40K,Silver,24,1523,14321,113,0,9.237274373216264,9.07680897935166,9.569552095566886,0.1380212978973746,1,0,low,1,2,high,0.148
9745,0,0.9967319274042332,0.0032680725957666,32,F,1,High School,Married,Less than $40K,Blue,36,1293,15925,100,0,8.318254328798846,7.9391588179567965,9.67570827281739,0.2745968329031255,1,1,low,1,2,high,0.316
9746,0,0.9969392311134322,0.0030607688865678,49,F,1,Uneducated,Married,Unknown,Blue,36,2162,16908,122,0,9.895808141192258,9.780472101639582,9.735601303538427,0.1034587083682299,1,1,low,1,2,high,0.109
9747,1,0.2027749985325291,0.7972250014674709,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,25,2331,8314,67,1,8.405143687607614,7.668093709082406,9.025816391627028,0.4200252594394941,1,0,high,1,2,medium,0.522
9748,0,0.9827238457151032,0.0172761542848969,49,M,4,Graduate,Single,$80K - $120K,Blue,43,2517,14374,113,0,9.937985592943695,9.80835235742109,9.573245865665552,0.1151128071005045,1,0,low,1,2,high,0.122
9749,0,0.9877130466245054,0.0122869533754945,54,M,3,Graduate,Married,$120K +,Blue,48,0,14378,103,0,9.039196115772354,9.039196115772354,9.57352408782774,0.0,0,0,low,1,2,high,0.0
9750,0,0.9881262945354866,0.0118737054645133,38,M,3,Uneducated,Married,$80K - $120K,Blue,29,0,15110,113,0,9.724540296381123,9.724540296381123,9.62317823441376,0.0,0,0,low,1,2,high,0.0
9751,0,0.9945994951793234,0.0054005048206765,60,M,0,High School,Single,$80K - $120K,Silver,36,806,13434,102,0,10.44920723527944,10.425579472576011,9.505618521049591,0.0227394869694894,1,1,low,1,2,high,0.023
9752,1,0.0695417339824358,0.9304582660175642,47,M,3,Graduate,Single,$40K - $60K,Blue,34,232,7869,76,1,8.392536586816682,8.338544879988579,8.970813341411448,0.0516432331518384,1,0,high,1,2,high,0.053
9753,0,0.9937965252910644,0.0062034747089355,31,F,1,Post-Graduate,Married,Less than $40K,Blue,21,2005,14738,94,0,8.583542571957771,8.11312710422178,9.598252320836758,0.3184537311185346,1,0,low,1,2,high,0.375
9754,1,0.2075787706730896,0.7924212293269104,52,M,1,Unknown,Married,$40K - $60K,Blue,36,2517,8124,73,1,9.042631527550071,8.68929604801586,9.002701007197938,0.2608246182818982,1,1,high,1,2,high,0.298
9755,0,0.9972936509982528,0.0027063490017471,49,M,3,Uneducated,Single,Less than $40K,Blue,44,1698,15860,105,0,8.943767262734637,8.693161274238017,9.67161854490356,0.2004888607494036,1,0,low,1,2,high,0.222
9756,1,0.2457589311054223,0.7542410688945776,49,F,1,Graduate,Married,Less than $40K,Silver,36,0,9524,80,1,9.311090275076326,9.311090275076326,9.1616751999949,0.0,0,1,low,1,2,high,0.0
9757,0,0.9928981622207352,0.0071018377792646,31,M,0,Unknown,Married,Less than $40K,Blue,25,0,15495,112,0,8.317277766221235,8.317277766221235,9.648337205086833,0.0,0,0,low,1,0,high,0.0
9758,1,0.0422308932177535,0.9577691067822464,39,M,1,Graduate,Married,$80K - $120K,Blue,36,0,8549,73,1,10.09575944018325,10.09575944018325,9.053686561930808,0.0,0,1,low,1,2,high,0.0
9759,1,0.1849895471268123,0.8150104528731876,44,M,3,High School,Unknown,$120K +,Blue,36,2270,8260,54,1,8.961109485898655,8.616857514529183,9.019300924562506,0.2554171118645054,1,1,low,1,2,medium,0.291
9760,0,0.9940156855466492,0.0059843144533507,32,M,1,High School,Single,$80K - $120K,Blue,26,1130,14471,93,0,8.765302488748196,8.57130251706327,9.579971027075132,0.1621188494764351,1,0,low,1,2,high,0.176
9761,0,0.9972334599567466,0.0027665400432533,57,M,2,High School,Single,$60K - $80K,Blue,36,1532,15763,97,0,8.703672758358856,8.41027590907016,9.665484138314897,0.2263384422107289,1,1,low,1,2,high,0.254
9762,0,0.9983992560243278,0.0016007439756722,48,F,2,Graduate,Single,Less than $40K,Blue,36,2122,14802,106,0,8.117610746466228,7.115582126184454,9.602585141913492,0.490418813988328,1,1,low,1,2,high,0.633
9763,0,0.9871680000950404,0.0128319999049596,44,M,1,Unknown,Married,$80K - $120K,Blue,33,0,14220,95,0,10.380435762266156,10.380435762266156,9.562475024372697,0.0,0,0,low,1,1,high,0.0
9764,0,0.9969697215764224,0.0030302784235776,31,F,0,College,Married,Unknown,Silver,24,2032,14544,104,0,10.44920723527944,10.388533723314632,9.5850025709293,0.0573250666192694,1,0,low,1,1,high,0.059
9765,0,0.9910937723140746,0.0089062276859254,44,F,3,Graduate,Unknown,Unknown,Silver,36,941,12042,117,0,10.44920723527944,10.421566805013429,9.39623885726048,0.0266419309464211,1,1,low,1,2,high,0.027
9766,0,0.9960205613593336,0.0039794386406662,49,M,4,College,Married,$80K - $120K,Blue,44,966,14565,108,0,10.34470583035011,10.31314386526276,9.58644532477786,0.0305292050348228,1,0,low,1,2,high,0.031
9767,1,0.0505381091568296,0.9494618908431705,54,M,5,High School,Married,$80K - $120K,Blue,48,0,9071,74,1,8.91798070997329,8.91798070997329,9.112948025967532,0.0,0,0,low,1,2,high,0.0
9768,1,0.0704510440811488,0.9295489559188512,29,M,0,Graduate,Single,$120K +,Blue,22,0,8302,78,1,9.369308003071827,9.369308003071827,9.02437217426203,0.0,0,0,low,1,2,high,0.0
9769,1,0.058504376742662,0.941495623257338,41,M,4,High School,Married,Less than $40K,Blue,32,0,8109,74,1,8.958025443361693,8.958025443361693,9.000853147109458,0.0,0,0,low,1,2,high,0.0
9770,0,0.9977642043225768,0.0022357956774231,46,M,4,High School,Divorced,$120K +,Blue,31,1553,16695,116,0,8.180320874773685,7.6093665379542115,9.722924448757036,0.3611648492115844,1,0,low,1,1,high,0.435
9771,0,0.9982023888388264,0.0017976111611736,47,F,4,High School,Married,Less than $40K,Blue,36,1480,14178,123,0,8.076204527239026,7.459914766241105,9.55951727573756,0.3784364357202451,1,1,low,1,1,high,0.46
9772,0,0.9966248009409294,0.0033751990590706,30,M,1,Unknown,Unknown,Less than $40K,Blue,13,1782,15670,116,0,8.240121298076472,7.60489448081162,9.659567149523216,0.3852624007906449,1,0,low,1,1,high,0.47
9773,0,0.9945192123318616,0.0054807876681384,31,F,1,Unknown,Divorced,Less than $40K,Blue,13,1206,16339,120,0,8.170185652879642,7.752764808851328,9.701371368413994,0.2934156042995415,1,0,low,1,2,high,0.341
9774,0,0.9967003489908366,0.0032996510091634,43,M,4,Uneducated,Married,$120K +,Silver,36,1816,15226,113,0,10.44920723527944,10.39516093745751,9.630825446840731,0.0516432331518384,1,1,low,1,1,high,0.053
9775,0,0.9846424323450638,0.0153575676549362,52,M,2,Uneducated,Single,$80K - $120K,Blue,34,0,13264,120,0,10.212074585667803,10.212074585667803,9.49288426657184,0.0,0,0,low,1,2,high,0.0
9776,1,0.1715624492767621,0.8284375507232379,52,M,2,Graduate,Divorced,$80K - $120K,Silver,44,751,5806,40,1,10.44920723527944,10.42720965803714,8.66681936537205,0.0217614917815126,1,0,high,1,2,low,0.022
9777,1,0.0185734579596165,0.9814265420403836,43,F,3,Doctorate,Single,Less than $40K,Blue,30,463,8132,64,1,8.742254901886351,8.66544076787644,9.003685138166775,0.0713899960866729,1,0,low,1,2,medium,0.074
9778,0,0.9936203824032068,0.0063796175967932,57,F,0,Uneducated,Married,Less than $40K,Blue,51,2092,15017,120,0,8.853236764745898,8.498010371999463,9.61700476065983,0.2615947376884625,1,0,low,1,2,high,0.299
9779,0,0.9980444124940108,0.0019555875059892,52,F,4,Graduate,Single,Less than $40K,Blue,36,1149,14973,112,0,8.398634855292102,8.09925056179696,9.614070642790631,0.2303177550622101,1,1,low,1,2,high,0.259
9780,0,0.9964513498675156,0.0035486501324844,55,F,1,Uneducated,Unknown,Less than $40K,Blue,36,2222,14750,96,0,8.055475141757274,6.834108738813838,9.599066156080047,0.5335651107354801,1,1,low,1,1,high,0.705
9781,0,0.9947651485919108,0.005234851408089,57,F,2,Doctorate,Divorced,$40K - $60K,Blue,48,1678,15505,113,0,8.36380888451688,7.867488568699128,9.648982324778904,0.3300229129413058,1,0,low,1,2,high,0.391
9782,1,0.1035221543636922,0.8964778456363077,54,M,3,Graduate,Married,$80K - $120K,Silver,36,761,8444,68,1,10.44920723527944,10.426913458277856,9.0413298292419,0.0217614917815126,1,1,low,1,1,medium,0.022
9783,0,0.9965276315592376,0.0034723684407622,51,F,1,High School,Married,Less than $40K,Blue,38,1171,16563,94,0,8.554488976159934,8.2987883944492,9.714986944665458,0.2037568375140196,1,0,low,1,2,high,0.226
9784,1,0.1759118560469693,0.8240881439530306,59,M,0,Uneducated,Single,$40K - $60K,Blue,52,2017,8696,72,1,9.579072337028126,9.428833125074965,9.070733417589766,0.1310282624064041,1,0,low,1,2,high,0.14
9785,0,0.9952536522462102,0.0047463477537897,43,M,3,Uneducated,Married,$120K +,Blue,37,1171,15740,120,0,9.735660441892628,9.6638969875516,9.664024052354822,0.0667236320429081,1,0,low,1,2,high,0.069
9786,0,0.9968580826582988,0.0031419173417011,41,F,5,Unknown,Married,Less than $40K,Blue,22,896,15471,115,0,8.815815203906352,8.67317077287059,9.646787217693076,0.1248689820458692,1,0,low,1,2,high,0.133
9787,1,0.0326766935026741,0.967323306497326,45,M,5,College,Single,$40K - $60K,Blue,36,0,8586,58,1,8.513787398281405,8.513787398281405,9.058004710672485,0.0,0,1,high,1,2,medium,0.0
9788,1,0.0420114450720764,0.9579885549279236,31,M,1,Post-Graduate,Single,Less than $40K,Silver,36,0,7528,70,1,9.422220731011684,9.422220731011684,8.926517509850122,0.0,0,1,high,1,3,medium,0.0
9789,0,0.9975165172697432,0.0024834827302566,51,M,3,High School,Married,$80K - $120K,Blue,41,2068,13810,124,0,9.206332350578643,8.973604867142505,9.533220655077928,0.1889660995126232,1,0,low,1,2,high,0.208
9790,0,0.9979582870610164,0.0020417129389836,53,M,1,High School,Unknown,$120K +,Blue,34,1484,14949,114,0,9.048762176320128,8.857088135314953,9.612466578818832,0.1604167214059046,1,0,low,1,2,high,0.174
9791,0,0.9983369586616936,0.0016630413383063,48,M,1,College,Married,$60K - $80K,Blue,44,1823,15053,111,0,9.639261556120688,9.512886426076506,9.619399015594476,0.1124354293297881,1,0,low,1,1,high,0.119
9792,0,0.9833350832718124,0.0166649167281875,59,F,2,Unknown,Single,Unknown,Blue,46,1890,13647,93,0,10.074579627378531,9.991590000757672,9.52134826973146,0.0769610411361283,1,0,low,1,2,high,0.08
9793,1,0.0439340636099557,0.9560659363900442,42,F,2,Graduate,Single,$40K - $60K,Silver,32,0,5977,58,1,9.793114495054756,9.793114495054756,8.695841342843883,0.0,0,0,high,1,2,medium,0.0
9794,0,0.991458924676588,0.008541075323412,34,M,1,Unknown,Married,$40K - $60K,Blue,36,2475,12575,99,0,8.293049139768444,7.327123292259293,9.439545514668987,0.4824261492442927,1,1,low,1,2,high,0.62
9795,1,0.4958306710902591,0.5041693289097409,46,M,2,High School,Married,$60K - $80K,Gold,38,2517,9314,89,1,10.44920723527944,10.373491181781864,9.13938128303569,0.0704584636485614,1,0,high,1,3,high,0.073
9796,1,0.5585741129555863,0.4414258870444137,51,M,5,Graduate,Divorced,$120K +,Blue,45,0,8173,91,1,10.44920723527944,10.44920723527944,9.008713664124222,0.0,0,0,high,1,3,high,0.0
9797,1,0.2207631994970573,0.7792368005029426,48,F,5,High School,Single,Less than $40K,Blue,40,2517,9819,74,1,9.023769800892811,8.662331957082475,9.192176401348512,0.264669298142708,1,0,low,2,2,high,0.303
9798,0,0.9905419329354646,0.0094580670645354,52,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,40,2448,14330,116,0,8.616314282284044,8.030409562130485,9.570180302058072,0.3667242797917338,1,0,low,1,2,high,0.443
9799,0,0.9959022378530532,0.0040977621469469,58,F,0,Uneducated,Unknown,Unknown,Blue,36,2209,15886,118,0,8.226038429485484,7.331714969726466,9.673256443720025,0.4643627493556498,1,1,low,1,2,high,0.591
9800,1,0.1204795958274826,0.8795204041725173,38,M,1,Unknown,Married,$40K - $60K,Blue,18,1983,7995,56,1,9.17626639164243,8.94663520890585,8.98669669562029,0.1864795669426183,1,0,low,1,2,medium,0.205
9801,0,0.9958589625042724,0.0041410374957274,56,F,5,Doctorate,Single,Less than $40K,Blue,49,1559,14781,108,0,8.326758814511733,7.853216388156072,9.601165503344832,0.3199072197465178,1,0,medium,1,2,high,0.377
9802,0,0.9833565937594276,0.0166434062405723,38,M,1,Uneducated,Unknown,$120K +,Blue,21,1786,14521,109,0,10.241529984326858,10.175725983494056,9.583420019940192,0.0620353909194526,1,0,high,1,2,high,0.064
9803,0,0.997440769758246,0.002559230241754,41,M,3,Graduate,Married,$80K - $120K,Blue,31,1946,15594,114,0,9.206332350578643,8.98894529119609,9.654705629041905,0.178146185383474,1,0,medium,1,2,high,0.195
9804,0,0.9938717080470796,0.0061282919529204,45,M,2,Graduate,Married,$120K +,Blue,41,1660,14762,108,0,9.708323887728875,9.601976972147812,9.599879329534089,0.0962188577405429,1,0,high,1,1,high,0.101
9805,1,0.1399145525080366,0.8600854474919634,43,F,3,Uneducated,Unknown,Less than $40K,Blue,24,2416,8104,64,1,9.01881660441743,8.67265729404031,9.000236434169777,0.2569650997897204,1,0,low,1,2,medium,0.293
9806,0,0.9827494460601744,0.0172505539398255,31,M,1,Unknown,Married,$40K - $60K,Blue,23,1562,13117,108,0,9.505097358099926,9.381432446818588,9.48174061185368,0.1097508639591192,1,0,high,1,2,high,0.116
9807,0,0.9952143692384025,0.0047856307615976,47,M,2,College,Married,$40K - $60K,Blue,37,1525,14649,110,0,8.090708716083997,7.461065514354283,9.592195614445211,0.3832194991608447,1,0,high,1,1,high,0.467
9808,1,0.0525127666859082,0.9474872333140918,34,M,0,Graduate,Divorced,$80K - $120K,Silver,24,400,5112,49,1,10.44920723527944,10.437551072769296,8.53954159508,0.0119285708652738,1,0,low,1,2,medium,0.012
9809,1,0.0173900636104095,0.9826099363895904,40,M,4,Unknown,Married,$80K - $120K,Blue,31,0,7957,60,1,10.064883351558928,10.064883351558928,8.981932990986873,0.0,0,0,low,1,3,medium,0.0
9810,0,0.9587408262231996,0.0412591737768004,35,M,2,Graduate,Married,$80K - $120K,Blue,21,2517,13604,116,0,8.94715577112479,8.550434525196039,9.518192651217346,0.2836740510542421,1,0,high,1,1,high,0.328
9811,1,0.0269649074387913,0.9730350925612088,32,F,1,Graduate,Married,Less than $40K,Blue,23,230,7844,64,1,8.310414994188292,8.252185436003328,8.967631665167133,0.0554347068881005,1,0,low,1,2,medium,0.057
9812,0,0.964271746077348,0.035728253922652,41,M,4,Post-Graduate,Married,$40K - $60K,Blue,28,0,15475,94,0,9.191768986390748,9.191768986390748,9.647045715820404,0.0,0,0,high,1,2,high,0.0
9813,0,0.9570700124197145,0.0429299875802856,50,M,4,Post-Graduate,Married,$120K +,Blue,36,2517,15473,128,0,9.762787670432992,9.606293719711752,9.6469164751094,0.1354046370062029,1,1,high,1,2,high,0.145
9814,0,0.9878138563568768,0.0121861436431232,39,F,2,Graduate,Single,$40K - $60K,Blue,28,2517,13937,120,0,8.867004635333567,8.428799040653642,9.542374201998465,0.3038014543316642,1,0,medium,1,1,high,0.355
9815,0,0.979415989170388,0.0205840108296118,33,M,3,College,Married,$80K - $120K,Silver,22,917,14202,114,0,10.44920723527944,10.422281345951296,9.561208488881128,0.0266419309464211,1,0,high,1,2,high,0.027
9816,0,0.9883182930007072,0.0116817069992929,48,F,2,Unknown,Married,Less than $40K,Blue,36,0,14893,98,0,8.110727582974489,8.110727582974489,9.60871372627059,0.0,0,1,low,1,2,high,0.0
9817,1,0.1311209973837801,0.8688790026162199,37,M,3,Graduate,Single,$80K - $120K,Blue,17,1473,8667,70,1,8.322880021769905,7.880048200971577,9.067393362656247,0.3060130291365043,1,0,low,1,2,medium,0.358
9818,0,0.985453778231036,0.0145462217689639,28,M,1,Post-Graduate,Single,Unknown,Blue,13,1204,15862,127,0,9.90503635252598,9.843047288724712,9.671744632408457,0.0582689081239757,1,0,high,1,2,high,0.06
9819,0,0.989298287208641,0.0107017127913589,49,F,1,Graduate,Divorced,Less than $40K,Blue,44,1763,16824,123,0,9.069698042173716,8.842893331055539,9.730621154512928,0.1848184369925418,1,0,high,1,2,high,0.203
9820,0,0.6429835784973743,0.3570164215026256,39,M,3,High School,Single,$80K - $120K,Blue,13,0,8056,89,1,9.066123521215774,9.066123521215774,8.994296557777195,0.0,0,0,low,1,2,high,0.0
9821,0,0.9925582329532884,0.0074417670467114,45,F,3,High School,Married,Less than $40K,Blue,36,1661,15149,111,0,8.173293438966228,7.5411524551363085,9.625755810937516,0.3845818971917402,1,1,high,1,2,high,0.469
9822,1,0.1632573773449085,0.8367426226550915,29,M,0,High School,Single,$40K - $60K,Blue,36,660,10211,68,1,8.697679732264463,8.580918882296782,9.231318778361375,0.1043600153242427,1,1,high,1,1,medium,0.11
9823,1,0.0276854571224248,0.9723145428775752,54,F,2,Post-Graduate,Single,Less than $40K,Blue,43,0,9442,69,1,8.500657222776137,8.500657222776137,9.15302900526307,0.0,0,0,low,1,2,medium,0.0
9824,0,0.9872012270686158,0.0127987729313842,53,M,1,Graduate,Single,$80K - $120K,Blue,41,994,15063,108,0,9.830486659651635,9.775540538205506,9.620063070336988,0.0516432331518384,1,0,high,1,2,high,0.053
9825,0,0.990097541680086,0.009902458319914,39,M,2,Post-Graduate,Single,$40K - $60K,Blue,31,1761,15580,120,0,8.101071503119543,7.337587743538596,9.653807502217354,0.4278787029450644,1,0,high,1,2,high,0.534
9826,0,0.990296745672344,0.0097032543276559,43,F,3,College,Single,Less than $40K,Blue,33,2165,14970,120,0,8.648747631156539,8.17131687471973,9.613870275449836,0.3220834991691133,1,0,high,1,2,high,0.38
9827,0,0.9788435735408322,0.0211564264591678,27,F,0,Uneducated,Single,Less than $40K,Silver,19,2517,13563,97,0,9.304103901788348,9.04381342108087,9.515174503245529,0.2062008305838977,1,0,medium,1,2,high,0.229
9828,0,0.9916535290510256,0.0083464709489744,43,M,3,Graduate,Single,$60K - $80K,Platinum,35,1774,13966,115,0,10.44920723527944,10.396444477759635,9.54445268330577,0.049742091894814,1,0,high,1,2,high,0.051
9829,0,0.9878815721730552,0.0121184278269448,37,M,1,Graduate,Married,$60K - $80K,Blue,31,1195,14287,106,0,9.910711397625448,9.849559210510572,9.56717530311628,0.0573250666192694,1,0,high,1,2,high,0.059
9830,0,0.988699758907139,0.0113002410928609,47,F,4,Graduate,Married,Unknown,Blue,42,1925,16207,114,0,9.7019831763254,9.5767180913763,9.693260226488464,0.1115413747329074,1,0,high,1,2,high,0.118
9831,0,0.9866046815309396,0.0133953184690604,48,F,4,Doctorate,Divorced,Less than $40K,Silver,38,0,15050,108,0,9.269646477873591,9.269646477873591,9.619199713152362,0.0,0,0,low,1,2,high,0.0
9832,0,0.9973243046069172,0.0026756953930826,43,M,4,College,Married,$40K - $60K,Blue,30,656,15691,126,0,8.907476977528738,8.814479000010714,9.660906307329444,0.0852598439508234,1,0,low,1,2,high,0.089
9833,1,0.0167190346126969,0.983280965387303,41,F,4,High School,Single,Less than $40K,Blue,36,0,8798,67,1,8.459775920546287,8.459775920546287,9.08239335764556,0.0,0,1,high,1,2,medium,0.0
9834,0,0.9905793485667328,0.0094206514332671,49,M,3,Graduate,Married,$80K - $120K,Blue,40,766,14515,122,0,8.205491613120236,7.970740390007095,9.58300676833296,0.1897935716326556,1,0,high,1,2,high,0.209
9835,0,0.9900452785205108,0.0099547214794891,46,M,3,Unknown,Single,$80K - $120K,Blue,36,1893,15372,97,0,9.467537463415244,9.309280319831087,9.6403680029126,0.1362776182925478,1,1,high,1,2,high,0.146
9836,0,0.9947419571824724,0.0052580428175275,60,F,1,Unknown,Single,Less than $40K,Blue,51,1341,14112,123,0,8.714403360703942,8.465689348549121,9.554851637414007,0.1988508587451652,1,0,medium,1,2,high,0.22
9837,1,0.3221641381698759,0.6778358618301241,53,M,2,Unknown,Single,$60K - $80K,Blue,43,0,8883,83,1,8.683724062303869,8.683724062303869,9.092007185014316,0.0,0,0,low,1,2,high,0.0
9838,0,0.9957195233727628,0.0042804766272372,28,F,0,Graduate,Married,Unknown,Blue,15,897,14049,120,0,10.047761041692551,10.00816283347426,9.550377674761892,0.0382587121170903,1,0,low,1,2,high,0.039
9839,0,0.9980113714711596,0.0019886285288404,52,F,5,High School,Single,Less than $40K,Silver,36,1523,16237,128,0,9.33087517360492,9.185842740375785,9.695109453422392,0.126632650933366,1,1,medium,1,2,high,0.135
9840,0,0.986145046266368,0.013854953733632,38,M,0,High School,Married,$60K - $80K,Blue,31,1200,16736,99,0,9.715107681158209,9.63991255542758,9.725377116513638,0.0695260626486102,1,0,high,1,2,high,0.072
9841,0,0.9878900282310156,0.0121099717689845,50,M,3,Graduate,Married,$120K +,Blue,41,2253,16692,131,0,10.44920723527944,10.381707336553204,9.722744748855389,0.0629747991613884,1,0,high,1,2,high,0.065
9842,0,0.9942256165823852,0.0057743834176149,31,F,0,High School,Single,Less than $40K,Silver,21,1288,14769,119,0,9.56843430866833,9.474088294132333,9.600353375525426,0.0861776962410523,1,0,medium,1,2,high,0.09
9843,0,0.9859816910277992,0.0140183089722007,35,M,3,Uneducated,Single,Less than $40K,Blue,21,1595,15240,102,0,8.716863386544805,8.414052432496725,9.63174444388585,0.2319050569827825,1,0,high,1,1,high,0.261
9844,0,0.9525172363575553,0.0474827636424448,48,F,3,Uneducated,Single,$40K - $60K,Blue,39,0,15124,108,0,8.344742754417545,8.344742754417545,9.624104282899042,0.0,0,0,high,1,2,high,0.0
9845,0,0.996380185429586,0.003619814570414,51,M,3,College,Married,$120K +,Blue,40,1476,14145,119,0,10.44920723527944,10.405504493520723,9.557187177595935,0.0421011760186353,1,0,medium,1,2,high,0.043
9846,1,0.1493131753958276,0.8506868246041723,52,M,3,Doctorate,Married,$120K +,Blue,45,550,7341,71,1,10.44920723527944,10.433144744037245,8.90136656405678,0.0158733491562901,1,0,low,1,2,high,0.016
9847,0,0.9936238255028542,0.0063761744971458,52,M,2,High School,Single,$60K - $80K,Gold,39,1882,14738,116,0,10.44920723527944,10.39314061106932,9.598252320836758,0.0535407669280298,1,0,high,1,1,high,0.055
9848,1,0.0567573745424628,0.9432426254575372,30,M,0,Graduate,Married,$40K - $60K,Blue,23,0,7463,70,1,8.309922989258318,8.309922989258318,8.91784674252718,0.0,0,0,high,1,3,medium,0.0
9849,0,0.9885393228213748,0.0114606771786253,36,M,2,High School,Single,$120K +,Blue,36,1168,14885,101,0,9.375176614429115,9.270870871716214,9.608176452919857,0.0944006754214843,1,1,high,1,2,high,0.099
9850,1,0.172304772105554,0.8276952278944459,29,M,1,High School,Single,$60K - $80K,Blue,17,829,9658,78,1,9.783859065080597,9.73601519859238,9.175645402179295,0.0459289318883998,1,0,high,1,2,high,0.047
9851,0,0.9601690217402356,0.0398309782597643,58,M,4,Graduate,Married,$120K +,Silver,45,0,15560,100,0,10.44920723527944,10.44920723527944,9.65252306301951,0.0,0,0,high,1,2,high,0.0
9852,0,0.9965974238665104,0.0034025761334894,55,M,1,Graduate,Single,$80K - $120K,Blue,46,1409,15584,105,0,9.953847911875078,9.884508585938326,9.654064192201435,0.0648509723196163,1,0,medium,1,1,high,0.067
9853,0,0.9616945036527202,0.0383054963472797,61,M,2,Uneducated,Married,$60K - $80K,Blue,48,0,15802,118,0,9.829410349139811,9.829410349139811,9.667955074409104,0.0,0,0,high,1,2,high,0.0
9854,1,0.0287521635642946,0.9712478364357052,51,F,4,Post-Graduate,Married,$40K - $60K,Silver,43,0,6826,61,1,8.225770799348734,8.225770799348734,8.82864061741828,0.0,0,0,low,1,2,medium,0.0
9855,0,0.976032015911962,0.023967984088038,53,F,4,High School,Divorced,$40K - $60K,Blue,43,482,16230,111,0,9.301003406873424,9.255982729854884,9.69467827290507,0.0430594894604469,1,0,medium,1,2,high,0.044
9856,1,0.3322556604853237,0.6677443395146763,44,M,4,Uneducated,Married,$60K - $80K,Silver,37,0,8765,84,1,10.277702762639334,10.277702762639334,9.078635880978757,0.0,0,0,low,1,2,high,0.0
9857,0,0.985329593248973,0.014670406751027,47,M,4,Post-Graduate,Divorced,$60K - $80K,Blue,36,1593,15041,102,0,9.915317304289704,9.833333292612922,9.618601567386348,0.0760346862759976,1,1,high,1,3,high,0.079
9858,0,0.9938707580458456,0.0061292419541542,51,F,3,Graduate,Single,Unknown,Platinum,42,1913,16712,123,0,10.44920723527944,10.392190259214347,9.723942138688924,0.0535407669280298,1,0,medium,1,3,high,0.055
9859,1,0.0331924972133031,0.9668075027866968,53,M,4,Graduate,Married,$120K +,Blue,38,0,8417,72,1,10.44920723527944,10.44920723527944,9.038127549330516,0.0,0,0,high,1,2,high,0.0
9860,1,0.0249615788024445,0.9750384211975556,45,F,2,Graduate,Married,$40K - $60K,Blue,26,0,8697,62,1,8.36822903827628,8.36822903827628,9.070848393157585,0.0,0,0,high,1,3,medium,0.0
9861,0,0.9849576674602166,0.0150423325397833,38,M,4,Unknown,Single,$120K +,Blue,31,0,15611,127,0,10.44920723527944,10.44920723527944,9.655795128300506,0.0,0,0,medium,1,2,high,0.0
9862,0,0.986798172605697,0.013201827394303,42,F,2,Doctorate,Married,Unknown,Blue,30,1513,15572,113,0,9.60434000197507,9.496721598694917,9.65329392449534,0.0971267107307227,1,0,high,1,3,high,0.102
9863,0,0.985841194311975,0.0141588056880249,29,M,1,Graduate,Divorced,Less than $40K,Blue,36,1139,14791,124,0,8.253227645581772,7.901377353792616,9.60184177306696,0.2600539053343068,1,1,high,1,2,high,0.297
9864,0,0.99410606583187,0.0058939341681298,37,F,3,Graduate,Divorced,Less than $40K,Blue,24,995,14786,101,0,8.223627175805483,7.913155185928068,9.601503695373488,0.236651901339002,1,0,medium,1,3,high,0.267
9865,0,0.9865059633304316,0.0134940366695684,45,M,4,High School,Divorced,$80K - $120K,Blue,39,1432,14709,125,0,9.567385247481797,9.46179923427044,9.596282813595485,0.0953101798043248,1,0,high,1,3,high,0.1
9866,0,0.9863903138307176,0.0136096861692822,34,F,2,Graduate,Single,$40K - $60K,Blue,23,1442,15026,99,0,8.935245415029874,8.724695046740491,9.617603862025726,0.173953307123438,1,0,high,1,2,high,0.19
9867,0,0.9958945361257272,0.0041054638742727,50,F,2,College,Married,Less than $40K,Blue,40,1549,13988,124,0,9.038008749211576,8.834628222017367,9.546026585476431,0.1688985364618139,1,0,medium,1,3,high,0.184
9868,1,0.0583700826394916,0.9416299173605084,44,M,5,Doctorate,Single,$60K - $80K,Silver,36,0,8177,76,1,10.438254287073526,10.438254287073526,9.009202900924588,0.0,0,1,low,1,3,high,0.0
9869,1,0.1276536905923558,0.8723463094076441,42,F,4,Graduate,Single,$40K - $60K,Blue,30,2517,7464,66,1,9.52908496987978,9.326967183907902,8.91798070997329,0.1680535849962497,1,0,high,1,2,medium,0.183
9870,0,0.9982308635250764,0.0017691364749236,44,M,4,College,Married,$80K - $120K,Blue,31,1687,13999,119,0,8.152774052744075,7.487733761436444,9.546812608597396,0.3960879462955674,1,0,low,1,1,high,0.486
9871,0,0.997681502160716,0.0023184978392839,42,M,1,Graduate,Married,$40K - $60K,Silver,34,1613,14728,100,0,9.636653312597184,9.5253700659462,9.597573618489545,0.0998453349697161,1,0,medium,1,2,high,0.105
